"id","numero_dossier","numero_individu","date_debut","date_fin"
460,"D20251024000199","20251024003197","2018-02-21","2019-10-14"
461,"D20251024000200","20251024003197","2019-10-15","2024-05-21"
462,"D20251024000201","20251024003197","2024-05-22",NULL
463,"D20251024000202","20251024000791","2010-01-01","2011-05-26"
464,"D20251024000202","20251024004429","2010-01-01","2011-05-26"
465,"D20251024000203","20251024000791","2011-05-27","2015-08-04"
466,"D20251024000203","20251024004429","2011-05-27","2015-08-04"
467,"D20251024000204","20251024000791","2015-08-05","2020-03-11"
468,"D20251024000204","20251024004429","2015-08-05","2020-03-11"
469,"D20251024000205","20251024000791","2020-03-12","2021-06-05"
470,"D20251024000205","20251024004429","2020-03-12","2021-06-05"
471,"D20251024000206","20251024000791","2021-06-06","2023-01-27"
472,"D20251024000206","20251024004429","2021-06-06","2023-01-27"
473,"D20251024000207","20251024000791","2023-01-28",NULL
474,"D20251024000207","20251024004429","2023-01-28",NULL
475,"D20251024000208","20251024001203","2010-01-01","2012-04-20"
476,"D20251024000208","20251024005539","2010-01-01","2012-04-20"
477,"D20251024000208","20251024005339","2010-01-01","2012-04-20"
478,"D20251024000208","20251024005214","2010-01-01","2012-04-20"
479,"D20251024000209","20251024001203","2012-04-21","2013-11-12"
480,"D20251024000209","20251024005539","2012-04-21","2013-11-12"
481,"D20251024000209","20251024005339","2012-04-21","2013-11-12"
482,"D20251024000209","20251024005214","2012-04-21","2013-11-12"
483,"D20251024000210","20251024001203","2013-11-13","2015-01-07"
484,"D20251024000210","20251024005539","2013-11-13","2015-01-07"
485,"D20251024000210","20251024005339","2013-11-13","2015-01-07"
486,"D20251024000210","20251024005214","2013-11-13","2015-01-07"
487,"D20251024000211","20251024001203","2015-01-08","2016-07-01"
488,"D20251024000211","20251024005539","2015-01-08","2016-07-01"
489,"D20251024000211","20251024005339","2015-01-08","2016-07-01"
490,"D20251024000211","20251024005214","2015-01-08","2016-07-01"
491,"D20251024000212","20251024001203","2016-07-02","2021-04-07"
492,"D20251024000212","20251024005539","2016-07-02","2021-04-07"
493,"D20251024000212","20251024005339","2016-07-02","2021-04-07"
494,"D20251024000212","20251024005214","2016-07-02","2021-04-07"
495,"D20251024000213","20251024001203","2021-04-08","2023-11-24"
496,"D20251024000213","20251024005539","2021-04-08","2023-11-24"
497,"D20251024000213","20251024005339","2021-04-08","2023-11-24"
498,"D20251024000213","20251024005214","2021-04-08","2023-11-24"
499,"D20251024000214","20251024001203","2023-11-25","2024-11-19"
500,"D20251024000214","20251024005539","2023-11-25","2024-11-19"
501,"D20251024000214","20251024005339","2023-11-25","2024-11-19"
502,"D20251024000214","20251024005214","2023-11-25","2024-11-19"
503,"D20251024000215","20251024001203","2024-11-20",NULL
504,"D20251024000215","20251024005539","2024-11-20",NULL
505,"D20251024000215","20251024005339","2024-11-20",NULL
506,"D20251024000215","20251024005214","2024-11-20",NULL
507,"D20251024000216","20251024000103","2010-01-01","2014-11-06"
508,"D20251024000217","20251024000103","2014-11-07","2016-07-29"
509,"D20251024000218","20251024000103","2016-07-30","2019-06-15"
510,"D20251024000219","20251024000103","2019-06-16","2022-06-30"
511,"D20251024000220","20251024000103","2022-07-01","2025-03-17"
512,"D20251024000221","20251024000103","2025-03-18",NULL
513,"D20251024000222","20251024008952","2010-01-01","2013-10-12"
514,"D20251024000223","20251024008952","2013-10-13","2015-03-07"
515,"D20251024000224","20251024008952","2015-03-08","2017-12-22"
516,"D20251024000225","20251024008952","2017-12-23","2021-02-05"
517,"D20251024000226","20251024008952","2021-02-06","2022-08-30"
518,"D20251024000227","20251024008952","2022-08-31","2024-02-22"
519,"D20251024000228","20251024008952","2024-02-23",NULL
520,"D20251024000229","20251024009977","2010-01-01","2011-01-26"
521,"D20251024000230","20251024009977","2011-01-27","2014-02-10"
522,"D20251024000231","20251024009977","2014-02-11","2018-08-19"
523,"D20251024000232","20251024009977","2018-08-20","2019-10-14"
524,"D20251024000233","20251024009977","2019-10-15","2021-07-06"
525,"D20251024000234","20251024009977","2021-07-07","2025-03-18"
526,"D20251024000235","20251024009977","2025-03-19","2025-10-24"
527,"D20251024000236","20251024001063","2010-01-01","2014-10-07"
528,"D20251024000236","20251024007433","2010-01-01","2014-10-07"
529,"D20251024000237","20251024001063","2014-10-08","2016-09-27"
530,"D20251024000237","20251024007433","2014-10-08","2016-09-27"
531,"D20251024000238","20251024001063","2016-09-28","2020-03-11"
532,"D20251024000238","20251024007433","2016-09-28","2020-03-11"
533,"D20251024000239","20251024001063","2020-03-12","2024-11-16"
534,"D20251024000239","20251024007433","2020-03-12","2024-11-16"
535,"D20251024000240","20251024001063","2024-11-17",NULL
536,"D20251024000240","20251024007433","2024-11-17",NULL
537,"D20251024000241","20251024004678","2010-01-01","2013-12-11"
538,"D20251024000241","20251024000195","2010-01-01","2013-12-11"
539,"D20251024000241","20251024004530","2010-01-01","2013-12-11"
540,"D20251024000241","20251024006098","2010-01-01","2013-12-11"
541,"D20251024000242","20251024004678","2013-12-12","2018-04-20"
542,"D20251024000242","20251024000195","2013-12-12","2018-04-20"
543,"D20251024000242","20251024004530","2013-12-12","2018-04-20"
544,"D20251024000242","20251024006098","2013-12-12","2018-04-20"
981,"D20251024000458","20251024003039","2022-03-02",NULL
545,"D20251024000243","20251024004678","2018-04-21","2022-12-26"
546,"D20251024000243","20251024000195","2018-04-21","2022-12-26"
547,"D20251024000243","20251024004530","2018-04-21","2022-12-26"
548,"D20251024000243","20251024006098","2018-04-21","2022-12-26"
549,"D20251024000244","20251024004678","2022-12-27","2024-11-16"
550,"D20251024000244","20251024000195","2022-12-27","2024-11-16"
551,"D20251024000244","20251024004530","2022-12-27","2024-11-16"
552,"D20251024000244","20251024006098","2022-12-27","2024-11-16"
553,"D20251024000245","20251024004678","2024-11-17",NULL
554,"D20251024000245","20251024000195","2024-11-17",NULL
555,"D20251024000245","20251024004530","2024-11-17",NULL
556,"D20251024000245","20251024006098","2024-11-17",NULL
557,"D20251024000246","20251024009493","2010-03-02","2012-06-19"
558,"D20251024000246","20251024002623","2010-03-02","2012-06-19"
559,"D20251024000246","20251024002669","2010-03-02","2012-06-19"
560,"D20251024000247","20251024009493","2012-06-20","2016-09-27"
561,"D20251024000247","20251024002623","2012-06-20","2016-09-27"
562,"D20251024000247","20251024002669","2012-06-20","2016-09-27"
563,"D20251024000248","20251024009493","2016-09-28","2021-02-04"
564,"D20251024000248","20251024002623","2016-09-28","2021-02-04"
565,"D20251024000248","20251024002669","2016-09-28","2021-02-04"
566,"D20251024000249","20251024009493","2021-02-05","2025-02-14"
567,"D20251024000249","20251024002623","2021-02-05","2025-02-14"
568,"D20251024000249","20251024002669","2021-02-05","2025-02-14"
569,"D20251024000250","20251024009493","2025-02-15","2025-10-24"
570,"D20251024000250","20251024002623","2025-02-15",NULL
571,"D20251024000250","20251024002669","2025-02-15",NULL
572,"D20251024000251","20251024006993","2010-01-01","2014-03-11"
573,"D20251024000252","20251024006993","2014-03-12","2015-09-03"
574,"D20251024000253","20251024006993","2015-09-04","2020-07-09"
575,"D20251024000254","20251024006993","2020-07-10","2022-01-01"
576,"D20251024000255","20251024006993","2022-01-02","2024-07-20"
577,"D20251024000256","20251024006993","2024-07-21",NULL
578,"D20251024000257","20251024002501","2010-01-01","2014-01-10"
579,"D20251024000258","20251024002501","2014-01-11","2015-12-02"
580,"D20251024000259","20251024002501","2015-12-03","2017-04-26"
581,"D20251024000260","20251024002501","2017-04-27","2018-08-20"
582,"D20251024000261","20251024002501","2018-08-21","2022-07-31"
583,"D20251024000262","20251024002501","2022-08-01","2025-09-14"
584,"D20251024000263","20251024002501","2025-09-15",NULL
585,"D20251024000264","20251024008773","2010-01-01","2011-07-25"
586,"D20251024000265","20251024008773","2011-07-26","2012-10-18"
587,"D20251024000266","20251024008773","2012-10-19","2017-08-24"
588,"D20251024000267","20251024008773","2017-08-25","2022-05-01"
589,"D20251024000268","20251024008773","2022-05-02","2024-05-16"
590,"D20251024000269","20251024002876","2010-01-01","2013-10-12"
591,"D20251024000269","20251024008736","2010-01-01","2013-10-12"
592,"D20251024000270","20251024002876","2013-10-13","2017-11-21"
593,"D20251024000270","20251024008736","2013-10-13","2017-11-21"
594,"D20251024000271","20251024002876","2017-11-22","2020-03-11"
595,"D20251024000271","20251024008736","2017-11-22","2020-03-11"
596,"D20251024000272","20251024002876","2020-03-12","2024-02-20"
597,"D20251024000272","20251024008736","2020-03-12","2024-02-20"
598,"D20251024000273","20251024002876","2024-02-21",NULL
599,"D20251024000273","20251024008736","2024-02-21",NULL
600,"D20251024000274","20251024002390","2010-01-01","2011-02-25"
601,"D20251024000275","20251024002390","2011-02-26","2013-03-17"
602,"D20251024000276","20251024002390","2013-03-18","2016-07-30"
603,"D20251024000277","20251024002390","2016-07-31","2018-06-21"
604,"D20251024000278","20251024002390","2018-06-22","2022-06-01"
605,"D20251024000279","20251024002390","2022-06-02",NULL
606,"D20251024000280","20251024000196","2010-01-01","2011-04-26"
607,"D20251024000280","20251024009245","2010-01-01","2011-04-26"
608,"D20251024000281","20251024000196","2011-04-27","2013-05-16"
609,"D20251024000281","20251024009245","2011-04-27","2013-05-16"
610,"D20251024000282","20251024000196","2013-05-17","2015-06-06"
611,"D20251024000282","20251024009245","2013-05-17","2015-06-06"
612,"D20251024000283","20251024000196","2015-06-07","2019-01-17"
613,"D20251024000283","20251024009245","2015-06-07","2019-01-17"
614,"D20251024000284","20251024000196","2019-01-18","2022-09-29"
615,"D20251024000284","20251024009245","2019-01-18","2022-09-29"
616,"D20251024000285","20251024000196","2022-09-30","2025-10-24"
617,"D20251024000285","20251024009245","2022-09-30",NULL
618,"D20251024000286","20251024002417","2010-01-01","2013-02-14"
619,"D20251024000287","20251024002417","2013-02-15","2017-01-25"
620,"D20251024000288","20251024002417","2017-01-26","2020-09-07"
621,"D20251024000289","20251024002417","2020-09-08","2023-06-25"
622,"D20251024000290","20251024002417","2023-06-26","2025-07-15"
623,"D20251024000291","20251024002417","2025-07-16",NULL
624,"D20251024000292","20251024005116","2010-01-01","2011-04-26"
625,"D20251024000293","20251024005116","2011-04-27","2012-10-18"
626,"D20251024000294","20251024005116","2012-10-19","2016-01-02"
627,"D20251024000295","20251024005116","2016-01-03","2017-03-28"
628,"D20251024000296","20251024005116","2017-03-29","2020-10-09"
629,"D20251024000297","20251024005116","2020-10-10","2022-05-03"
630,"D20251024000298","20251024005116","2022-05-04","2024-11-19"
631,"D20251024000299","20251024005116","2024-11-20",NULL
632,"D20251024000300","20251024004548","2010-01-01","2014-09-07"
633,"D20251024000300","20251024005706","2010-01-01","2014-09-07"
634,"D20251024000300","20251024000276","2010-01-01","2014-09-07"
635,"D20251024000301","20251024004548","2014-09-08","2017-10-22"
636,"D20251024000301","20251024005706","2014-09-08","2017-10-22"
637,"D20251024000301","20251024000276","2014-09-08","2017-10-22"
638,"D20251024000302","20251024004548","2017-10-23","2019-04-16"
639,"D20251024000302","20251024005706","2017-10-23","2019-04-16"
640,"D20251024000302","20251024000276","2017-10-23","2019-04-16"
641,"D20251024000303","20251024004548","2019-04-17","2022-08-29"
642,"D20251024000303","20251024005706","2019-04-17","2022-08-29"
643,"D20251024000303","20251024000276","2019-04-17","2022-08-29"
644,"D20251024000304","20251024004548","2022-08-30",NULL
645,"D20251024000304","20251024005706","2022-08-30",NULL
646,"D20251024000304","20251024000276","2022-08-30",NULL
647,"D20251024000305","20251024002746","2010-01-01","2012-11-16"
648,"D20251024000305","20251024003920","2010-01-01","2012-11-16"
649,"D20251024000306","20251024002746","2012-11-17","2014-09-08"
650,"D20251024000306","20251024003920","2012-11-17","2014-09-08"
651,"D20251024000307","20251024002746","2014-09-09","2017-12-22"
652,"D20251024000307","20251024003920","2014-09-09","2017-12-22"
653,"D20251024000308","20251024002746","2017-12-23","2020-05-11"
654,"D20251024000308","20251024003920","2017-12-23","2020-05-11"
655,"D20251024000309","20251024002746","2020-05-12","2022-09-29"
656,"D20251024000309","20251024003920","2020-05-12","2022-09-29"
657,"D20251024000310","20251024002746","2022-09-30",NULL
658,"D20251024000310","20251024003920","2022-09-30",NULL
659,"D20251024000311","20251024002630","2016-09-09","2018-02-01"
660,"D20251024000311","20251024004637","2016-09-09","2018-02-01"
661,"D20251024000311","20251024002966","2016-09-09","2018-02-01"
662,"D20251024000311","20251024000240","2016-09-09","2018-02-01"
663,"D20251024000312","20251024002630","2018-02-02","2021-12-13"
664,"D20251024000312","20251024004637","2018-02-02","2021-12-13"
665,"D20251024000312","20251024002966","2018-02-02","2021-12-13"
666,"D20251024000312","20251024000240","2018-02-02","2021-12-13"
667,"D20251024000313","20251024002630","2021-12-14","2023-07-07"
668,"D20251024000313","20251024004637","2021-12-14","2023-07-07"
669,"D20251024000313","20251024002966","2021-12-14","2023-07-07"
670,"D20251024000313","20251024000240","2021-12-14","2023-07-07"
671,"D20251024000314","20251024002630","2023-07-08","2025-06-27"
672,"D20251024000314","20251024004637","2023-07-08","2025-06-27"
673,"D20251024000314","20251024002966","2023-07-08","2025-06-27"
674,"D20251024000314","20251024000240","2023-07-08","2025-06-27"
675,"D20251024000315","20251024002630","2025-06-28",NULL
676,"D20251024000315","20251024004637","2025-06-28",NULL
677,"D20251024000315","20251024002966","2025-06-28",NULL
678,"D20251024000315","20251024000240","2025-06-28","2025-10-24"
679,"D20251024000316","20251024000898","2010-01-01","2012-04-20"
680,"D20251024000316","20251024006991","2010-01-01","2012-04-20"
681,"D20251024000316","20251024004415","2010-01-01","2012-04-20"
682,"D20251024000317","20251024000898","2012-04-21","2014-11-07"
683,"D20251024000317","20251024006991","2012-04-21","2014-11-07"
684,"D20251024000317","20251024004415","2012-04-21","2014-11-07"
685,"D20251024000318","20251024000898","2014-11-08","2017-08-24"
686,"D20251024000318","20251024006991","2014-11-08","2017-08-24"
687,"D20251024000318","20251024004415","2014-11-08","2017-08-24"
688,"D20251024000319","20251024000898","2017-08-25","2022-06-30"
689,"D20251024000319","20251024006991","2017-08-25","2022-06-30"
690,"D20251024000319","20251024004415","2017-08-25","2022-06-30"
691,"D20251024000320","20251024000898","2022-07-01",NULL
692,"D20251024000320","20251024006991","2022-07-01",NULL
693,"D20251024000320","20251024004415","2022-07-01","2025-10-24"
694,"D20251024000321","20251024006429","2010-01-01","2012-02-20"
695,"D20251024000322","20251024006429","2012-02-21","2016-12-26"
696,"D20251024000323","20251024006429","2016-12-27","2019-10-13"
697,"D20251024000324","20251024006429","2019-10-14","2021-06-05"
698,"D20251024000325","20251024006429","2021-06-06","2023-09-24"
699,"D20251024000326","20251024006429","2023-09-25","2025-05-17"
700,"D20251024000327","20251024006429","2025-05-18",NULL
701,"D20251024000328","20251024007932","2014-10-14","2019-01-21"
702,"D20251024000328","20251024002316","2014-10-14","2019-01-21"
703,"D20251024000328","20251024002100","2014-10-14","2019-01-21"
704,"D20251024000329","20251024007932","2019-01-22","2022-08-04"
705,"D20251024000329","20251024002316","2019-01-22","2022-08-04"
706,"D20251024000329","20251024002100","2019-01-22","2022-08-04"
